Job Title,Skills
['Technical Specialist'],"['Technical Support', 'Information Technology', 'Troubleshooting', 'Technical Specialists', 'iOS', 'Team Building', 'Python (Programming Language)', 'C++', 'Web Pages', 'Strategic Planning']"
['Technical Support Engineer'],"['Technical Support', 'Troubleshooting', 'Programming', 'Python (Programming Language)', 'Inventory Control', 'SQL', 'Supply Chain Management', 'Linux', 'MySQL', 'Computer Networking']"
['Technical Support Specialist'],"['Technical Support', 'Troubleshooting', 'Mac', 'Customer Support', 'Information Technology', 'Active Directory', 'Remote Troubleshooting', 'Computer Hardware Troubleshooting', 'Windows', 'Software Troubleshooting']"
['Technical Writer'],"['Technical Writing', 'Technical Documentation', 'Editing', 'MadCap Flare', 'Writing', 'Content Management Systems (CMS)', 'SharePoint', 'Confluence', 'FrameMaker', 'Technical Editing']"
['Technology Analyst'],"['SQL', 'Agile Methodologies', 'Jira', 'Amazon Web Services (AWS)', 'Python (Programming Language)', 'Java', 'ServiceNow', 'Scrum', 'Tableau', 'JavaScript']"
['Technology Specialist'],"['Python (Programming Language)', 'Java', 'SQL', 'Amazon Web Services (AWS)', 'Information Technology', 'Technical Support', 'Agile Methodologies', 'JavaScript', 'React.js', 'Troubleshooting']"
['Teller'],"['Teller Operations', 'Banking', 'Cash Handling', 'Retail Banking', 'Customer Service', 'Deposits', 'Cash', 'Branch Banking', 'Cash Management', 'Sales']"
['Territory Sales Manager'],"['Outside Sales', 'Territory Management', 'Direct Sales', 'Sales Management', 'Account Management', 'Sales', 'Sales Presentations', 'Business-to-Business (B2B)', 'Sales & Marketing', 'Business Development']"
['Test Engineer'],"['Test Automation', 'Testing', 'Test Planning', 'Software Testing', 'Manual Testing', 'Test Engineering', 'Test Equipment', 'System Testing', 'Regression Testing', 'Test Cases']"
['Tour Guide'],"['Guided Tours', 'Public Speaking', 'Communication', 'Leadership', 'Customer Service', 'Organization Skills', 'Tourism', 'Time Management', 'Event Planning', 'Research']"
['Training Coordinator'],"['Training & Development', 'Learning Management Systems', 'Employee Training', 'Training', 'Training Coordination', 'Onboarding', 'Training Delivery', 'Instructional Design', 'Project Coordination', 'Employee Learning & Development']"
['Training Manager'],"['Training & Development', 'Training', 'Training Management', 'Employee Training', 'Learning Management Systems', 'Train the Trainer', 'Employee Learning & Development', 'Instructional Design', 'Leadership Development', 'Team Leadership']"
['Training Specialist'],"['Training & Development', 'Training', 'Learning Management Systems', 'Employee Training', 'Instructional Design', 'Instructor-Led Training', 'Curriculum Development', 'Training Delivery', 'Onboarding', 'E-Learning']"
['Translator'],"['Translation', 'Spanish Translation', 'Proofreading', 'Interpreting', 'Localization', 'Editing', 'Spanish', 'Legal Translation', 'English to Spanish', 'Technical Translation']"
['Transportation Specialist'],"['Transportation', 'Dispatching', 'Transportation Management', 'CDL Class A', 'Logistics Management', 'MicroStation', 'Transportation Planning', 'Freight Transportation', 'Transportation Operations', 'Highways']"
['Treasurer'],"['Treasury Management', 'Cash Management', 'Financial Analysis', 'Fundraising', 'Accounting', 'Leadership', 'Budgeting', 'Microsoft Excel', 'Finance', 'Financial Reporting']"
['Truck Driver'],"['CDL Class A', 'CDL', 'Truck Driving', 'Tanker', 'Truck', 'Professional Driving', 'Trucking', 'Transportation', 'Forklift Operation', 'Truckload Shipping']"
['Underwriter'],"['Underwriting', 'Mortgage Underwriting', 'Insurance', 'Property and Casualty Insurance', 'Mortgage Lending', 'Commercial Insurance', 'Credit Analysis', 'Financial Analysis', 'Residential Mortgages', 'Risk Assessment']"
['User Experience Designer'],"['Prototyping', 'Wireframing', 'User Experience (UX)', 'Usability Testing', 'User Experience Design (UED)', 'User Interface Design', 'User-centered Design', 'Information Architecture', 'Interaction Design', 'Visual Design']"
['User Interface Designer'],"['User Interface Design', 'Wireframing', 'User Experience (UX)', 'Prototyping', 'User Experience Design (UED)', 'Usability Testing', 'User-centered Design', 'Information Architecture', 'Interaction Design', 'Visual Design']"
['Veterinary Assistant'],"['Animal Handling', 'Animal Care', 'Veterinary Medicine', 'Animal Restraint', 'Animal Husbandry', 'Veterinary Nursing', 'Animal Welfare', 'Veterinary Technology', 'Pet Care', 'Animal Behavior']"
['Veterinary Technician'],"['Veterinary Technology', 'Veterinary Medicine', 'Animal Handling', 'Animal Care', 'Veterinary Nursing', 'Animal Husbandry', 'Animal Restraint', 'Veterinary Surgery', 'Pet Care', 'Client Education']"
['Vice President Finance'],"['Financial Planning', 'Financial Analysis', 'Financial Reporting', 'Finance', 'Financial Statements', 'Corporate Finance', 'Financial Modeling', 'Financial Accounting', 'Budgeting', 'Accounting']"
['Vice President Human Resources'],"['Strategic Human Resources Leadership', 'Compensation and Benefits', 'Strategic Human Resource Planning', 'Diversity and Inclusion', 'Employee Engagement', 'HR Policies', 'Succession Planning', 'Human Resources Information Systems (HRIS)', 'HR Strategy', 'Performance Management']"
['Vice President Marketing'],"['Marketing Strategy', 'Digital Marketing', 'B2B Marketing', 'Social Media Marketing', 'Multi-Channel Marketing', 'Brand Management', 'Brand Strategy', 'Brand Awareness', 'Marketing', 'Demand Generation']"
['Vice President Operations'],"['Operations Management', 'Team Management', 'Strategic Planning', 'Leadership', 'Team Building', 'P&L Management', 'Business Strategy', 'Change Management', 'Business Development', 'Operational Excellence']"
['Vice President of Sales'],"['Sales Management', 'Direct Sales', 'Sales & Marketing', 'Sales Operations', 'Sales Presentations', 'Business Development', 'Solution Selling', 'Account Management', 'Business-to-Business (B2B)', 'Strategic Partnerships']"
['Video Editor'],"['Video Editing', 'Adobe Premiere Pro', 'After Effects', 'Video Production', 'Motion Graphics', 'Video Post-Production', 'Videography', 'Final Cut Pro', 'Adobe Photoshop', 'DaVinci Resolve']"
['Video Producer'],"['Video Production', 'Video Editing', 'Videography', 'Adobe Premiere Pro', 'Video Post-Production', 'Camera Operation', 'After Effects', 'Video', 'Final Cut Pro', 'Film Production']"
['Videographer'],"['Videography', 'Video Production', 'Video Editing', 'Adobe Premiere Pro', 'Photography', 'Camera Operation', 'Event Videography', 'Video Post-Production', 'Cinematography', 'After Effects']"
['Visual Designer'],"['Visual Design', 'Prototyping', 'User Interface Design', 'Branding & Identity', 'User Experience (UX)', 'User Experience Design (UED)', 'Wireframing', 'Branding', 'Web Design', 'Logo Design']"
['Voice Over Artist'],"['Voice Acting', 'Voiceovers', 'Acting', 'Audio Recording', 'Audio Editing', 'Narrator', 'Radio', 'Voice & Accent', 'Commercials', 'Audio Books']"
['Volleyball Coach'],"['Volleyball', 'Sports Coaching', 'Coaching', 'Teaching', 'Leadership', 'Organization Skills', 'Communication', 'Time Management', 'Event Planning', 'Athletics']"
['Warehouse Associate'],"['Warehouse Operations', 'Shipping & Receiving', 'Forklift Operation', 'Inventory Control', 'Inventory Management', 'Order Picking', 'Pallet Jack', 'Customer Service', 'Packing', 'Unloading']"
['Warehouse Manager'],"['Warehouse Operations', 'Inventory Management', 'Warehouse Management Systems', 'Forklift Operation', 'Shipping & Receiving', 'Inventory Control', 'Logistics Management', 'Distribution Center Operations', 'Warehouse Control', 'Operations Management']"
['Warehouse Specialist'],"['Warehouse Operations', 'Forklift Operation', 'Inventory Management', 'Shipping & Receiving', 'Inventory Control', 'Warehouse Management Systems', 'Shipping', 'Order Picking', 'Forklift Training', 'Warehouse Control']"
['Warehouse Supervisor'],"['Warehouse Operations', 'Distribution Center Operations', 'Inventory Control', 'Warehouse Management Systems', 'Shipping & Receiving', 'Forklift Operation', 'Inventory Management', 'Warehouse Control', 'Logistics Management', 'Forklift Training']"
['Web Designer'],"['Web Design', 'Responsive Web Design', 'HTML', 'Cascading Style Sheets (CSS)', 'WordPress', 'Web Development', 'Graphic Design', 'User Experience (UX)', 'Adobe Photoshop', 'JavaScript']"
['Web Developer'],"['JavaScript', 'Cascading Style Sheets (CSS)', 'React.js', 'HTML', 'Web Development', 'HTML5', 'Node.js', 'Front-End Development', 'PHP', 'WordPress']"
['Welder'],"['MIG Welding', 'TIG Welding', 'Welding', 'Arc Welding', 'Metal Fabrication', 'Shielded Metal Arc Welding (SMAW)', 'Pipe Welding', 'Blueprint Reading', 'Welding Inspection', 'Plasma Cutting']"
['Writer'],"['Writing', 'Editing', 'Creative Writing', 'Copywriting', 'Web Content Writing', 'Copy Editing', 'Journalism', 'Proofreading', 'Blogging', 'News Writing']"
['Yoga Instructor'],"['Yoga Instruction', 'Yoga', 'Hatha Yoga', 'Vinyasa', 'Meditation', 'Yin Yoga', 'Mindfulness Meditation', 'Mindfulness', ""Children's Yoga"", 'Wellness Coaching']"
['Youth Specialist'],"['Youth Mentoring', 'Youth Leadership', 'Community Outreach', 'Youth Development', 'Youth Programs', 'Public Speaking', 'Leadership', 'Working With Children', 'Communication', 'Teaching']"
