Job Title,Skills,skill_entities,job_entities,relationships
Compliance Manager,"Regulatory Compliance, Compliance Management, Risk Management, Auditing, Compliance Regulations, Legal Compliance, Compliance Monitoring, Risk Assessment, Healthcare Compliance, Internal Audits","[('Regulatory Compliance, Compliance Management, Risk Management, Auditing, Compliance Regulations, Legal Compliance, Compliance Monitoring, Risk Assessment, Healthcare Compliance, Internal Audits', 'SKILL')]","[('Compliance Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Compliance Manager', 'to_type': 'SKILL', 'to_id': 'Regulatory Compliance, Compliance Management, Risk Management, Auditing, Compliance Regulations, Legal Compliance, Compliance Monitoring, Risk Assessment, Healthcare Compliance, Internal Audits', 'type': 'REQUIRES'}]"
Compliance Officer,"Regulatory Compliance, Compliance Management, Compliance Regulations, Risk Management, Legal Compliance, Anti-Money Laundering, Auditing, Investigation, Compliance Monitoring, Privacy Compliance","[('Regulatory Compliance, Compliance Management, Compliance Regulations, Risk Management, Legal Compliance, Anti-Money Laundering, Auditing, Investigation, Compliance Monitoring, Privacy Compliance', 'SKILL')]","[('Compliance Officer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Compliance Officer', 'to_type': 'SKILL', 'to_id': 'Regulatory Compliance, Compliance Management, Compliance Regulations, Risk Management, Legal Compliance, Anti-Money Laundering, Auditing, Investigation, Compliance Monitoring, Privacy Compliance', 'type': 'REQUIRES'}]"
Compliance Specialist,"Regulatory Compliance, Compliance Regulations, Compliance Management, Auditing, Risk Management, Legal Compliance, Internal Audits, Risk Assessment, Data Analysis, Healthcare Compliance","[('Regulatory Compliance, Compliance Regulations, Compliance Management, Auditing, Risk Management, Legal Compliance, Internal Audits, Risk Assessment, Data Analysis, Healthcare Compliance', 'SKILL')]","[('Compliance Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Compliance Specialist', 'to_type': 'SKILL', 'to_id': 'Regulatory Compliance, Compliance Regulations, Compliance Management, Auditing, Risk Management, Legal Compliance, Internal Audits, Risk Assessment, Data Analysis, Healthcare Compliance', 'type': 'REQUIRES'}]"
Computer Numerical Control Machinist,"Computer Numerical Control (CNC), CNC Manufacturing, CNC Programming, CNC Operation, CNC Mill, CNC Machine, Lathes, Machining, Precision Machining, Mastercam","[('Computer Numerical Control (CNC), CNC Manufacturing, CNC Programming, CNC Operation, CNC Mill, CNC Machine, Lathes, Machining, Precision Machining, Mastercam', 'SKILL')]","[('Computer Numerical Control Machinist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Computer Numerical Control Machinist', 'to_type': 'SKILL', 'to_id': 'Computer Numerical Control (CNC), CNC Manufacturing, CNC Programming, CNC Operation, CNC Mill, CNC Machine, Lathes, Machining, Precision Machining, Mastercam', 'type': 'REQUIRES'}]"
Computer Technician,"Computer Repair, Windows, Computer Hardware, Mac, Computer Hardware Troubleshooting, Computer-Aided Design (CAD), Technical Support, Troubleshooting, Computer Maintenance, AutoCAD","[('Computer Repair, Windows, Computer Hardware, Mac, Computer Hardware Troubleshooting, Computer-Aided Design (CAD), Technical Support, Troubleshooting, Computer Maintenance, AutoCAD', 'SKILL')]","[('Computer Technician', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Computer Technician', 'to_type': 'SKILL', 'to_id': 'Computer Repair, Windows, Computer Hardware, Mac, Computer Hardware Troubleshooting, Computer-Aided Design (CAD), Technical Support, Troubleshooting, Computer Maintenance, AutoCAD', 'type': 'REQUIRES'}]"
Concierge,"Concierge Services, Customer Service, Customer Experience, Customer Satisfaction, Phone Etiquette, Time Management, Communication, Sales, Organization Skills, Receptionist Duties","[('Concierge Services, Customer Service, Customer Experience, Customer Satisfaction, Phone Etiquette, Time Management, Communication, Sales, Organization Skills, Receptionist Duties', 'SKILL')]","[('Concierge', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Concierge', 'to_type': 'SKILL', 'to_id': 'Concierge Services, Customer Service, Customer Experience, Customer Satisfaction, Phone Etiquette, Time Management, Communication, Sales, Organization Skills, Receptionist Duties', 'type': 'REQUIRES'}]"
Construction Manager,"Construction Management, Construction, Construction Safety, Pre-Construction, Construction Site Management, Project Management, Construction Drawings, Construction Estimating, Project Coordination, Project Estimation","[('Construction Management, Construction, Construction Safety, Pre-Construction, Construction Site Management, Project Management, Construction Drawings, Construction Estimating, Project Coordination, Project Estimation', 'SKILL')]","[('Construction Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Construction Manager', 'to_type': 'SKILL', 'to_id': 'Construction Management, Construction, Construction Safety, Pre-Construction, Construction Site Management, Project Management, Construction Drawings, Construction Estimating, Project Coordination, Project Estimation', 'type': 'REQUIRES'}]"
Construction Project Manager,"NA, Construction, Construction Management, Construction Safety, Project Coordination, Procore, Pre-Construction, Construction Estimating, Project Management, Project Estimation","[('NA, Construction, Construction Management, Construction Safety, Project Coordination, Procore, Pre-Construction, Construction Estimating, Project Management, Project Estimation', 'SKILL')]","[('Construction Project Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Construction Project Manager', 'to_type': 'SKILL', 'to_id': 'NA, Construction, Construction Management, Construction Safety, Project Coordination, Procore, Pre-Construction, Construction Estimating, Project Management, Project Estimation', 'type': 'REQUIRES'}]"
Construction Specialist,"Construction, Construction Management, Construction Safety, Procore, Bluebeam, Pre-Construction, Construction Estimating, Construction Drawings, Concrete, Carpentry","[('Construction, Construction Management, Construction Safety, Procore, Bluebeam, Pre-Construction, Construction Estimating, Construction Drawings, Concrete, Carpentry', 'SKILL')]","[('Construction Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Construction Specialist', 'to_type': 'SKILL', 'to_id': 'Construction, Construction Management, Construction Safety, Procore, Bluebeam, Pre-Construction, Construction Estimating, Construction Drawings, Concrete, Carpentry', 'type': 'REQUIRES'}]"
Construction Worker,"Construction, Heavy Equipment Operations, Construction Safety, Laborers, Framing, Carpentry, Leadership, Concrete, Power Tools, Forklift Operation","[('Construction, Heavy Equipment Operations, Construction Safety, Laborers, Framing, Carpentry, Leadership, Concrete, Power Tools, Forklift Operation', 'SKILL')]","[('Construction Worker', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Construction Worker', 'to_type': 'SKILL', 'to_id': 'Construction, Heavy Equipment Operations, Construction Safety, Laborers, Framing, Carpentry, Leadership, Concrete, Power Tools, Forklift Operation', 'type': 'REQUIRES'}]"
Consulting Specialist,"Consulting, Management Consulting, Strategy, Project Management, Business Strategy, Leadership, Data Analysis, Business Development, Analytical Skills, Change Management","[('Consulting, Management Consulting, Strategy, Project Management, Business Strategy, Leadership, Data Analysis, Business Development, Analytical Skills, Change Management', 'SKILL')]","[('Consulting Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Consulting Specialist', 'to_type': 'SKILL', 'to_id': 'Consulting, Management Consulting, Strategy, Project Management, Business Strategy, Leadership, Data Analysis, Business Development, Analytical Skills, Change Management', 'type': 'REQUIRES'}]"
Content Creator,"Video Editing, Social Media Marketing, Social Media, Video Production, Creative Content Creation, Content Strategy, Online Content Creation, Photography, Adobe Premiere Pro, Videography","[('Video Editing, Social Media Marketing, Social Media, Video Production, Creative Content Creation, Content Strategy, Online Content Creation, Photography, Adobe Premiere Pro, Videography', 'SKILL')]","[('Content Creator', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Content Creator', 'to_type': 'SKILL', 'to_id': 'Video Editing, Social Media Marketing, Social Media, Video Production, Creative Content Creation, Content Strategy, Online Content Creation, Photography, Adobe Premiere Pro, Videography', 'type': 'REQUIRES'}]"
Content Manager,"Content Management, Content Strategy, Copywriting, Web Content Writing, Content Marketing, Content Development, Search Engine Optimization (SEO), Social Media, Social Media Marketing, Digital Marketing","[('Content Management, Content Strategy, Copywriting, Web Content Writing, Content Marketing, Content Development, Search Engine Optimization (SEO), Social Media, Social Media Marketing, Digital Marketing', 'SKILL')]","[('Content Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Content Manager', 'to_type': 'SKILL', 'to_id': 'Content Management, Content Strategy, Copywriting, Web Content Writing, Content Marketing, Content Development, Search Engine Optimization (SEO), Social Media, Social Media Marketing, Digital Marketing', 'type': 'REQUIRES'}]"
Content Producer,"Video Production, Video Editing, Content Strategy, Adobe Premiere Pro, Social Media, Adobe Creative Suite, Social Media Marketing, Copywriting, Videography, Photography","[('Video Production, Video Editing, Content Strategy, Adobe Premiere Pro, Social Media, Adobe Creative Suite, Social Media Marketing, Copywriting, Videography, Photography', 'SKILL')]","[('Content Producer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Content Producer', 'to_type': 'SKILL', 'to_id': 'Video Production, Video Editing, Content Strategy, Adobe Premiere Pro, Social Media, Adobe Creative Suite, Social Media Marketing, Copywriting, Videography, Photography', 'type': 'REQUIRES'}]"
Content Specialist,"Content Strategy, Copywriting, Web Content Writing, Social Media Marketing, Social Media, Video Editing, Search Engine Optimization (SEO), Content Marketing, Content Management, Content Development","[('Content Strategy, Copywriting, Web Content Writing, Social Media Marketing, Social Media, Video Editing, Search Engine Optimization (SEO), Content Marketing, Content Management, Content Development', 'SKILL')]","[('Content Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Content Specialist', 'to_type': 'SKILL', 'to_id': 'Content Strategy, Copywriting, Web Content Writing, Social Media Marketing, Social Media, Video Editing, Search Engine Optimization (SEO), Content Marketing, Content Management, Content Development', 'type': 'REQUIRES'}]"
Content Strategist,"Content Strategy, Copywriting, Web Content Writing, Content Marketing, Search Engine Optimization (SEO), Content Development, Content Management, SEO Copywriting, Digital Marketing, Content Design","[('Content Strategy, Copywriting, Web Content Writing, Content Marketing, Search Engine Optimization (SEO), Content Development, Content Management, SEO Copywriting, Digital Marketing, Content Design', 'SKILL')]","[('Content Strategist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Content Strategist', 'to_type': 'SKILL', 'to_id': 'Content Strategy, Copywriting, Web Content Writing, Content Marketing, Search Engine Optimization (SEO), Content Development, Content Management, SEO Copywriting, Digital Marketing, Content Design', 'type': 'REQUIRES'}]"
Content Writer,"Web Content Writing, Copywriting, Writing, SEO Copywriting, Editing, Search Engine Optimization (SEO), Blogging, Creative Writing, Copy Editing, Content Strategy","[('Web Content Writing, Copywriting, Writing, SEO Copywriting, Editing, Search Engine Optimization (SEO), Blogging, Creative Writing, Copy Editing, Content Strategy', 'SKILL')]","[('Content Writer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Content Writer', 'to_type': 'SKILL', 'to_id': 'Web Content Writing, Copywriting, Writing, SEO Copywriting, Editing, Search Engine Optimization (SEO), Blogging, Creative Writing, Copy Editing, Content Strategy', 'type': 'REQUIRES'}]"
Contract Administrator,"Contract Management, Contract Negotiation, Government Contracting, FAR, Contractual Agreements, Contracts Administrators, Procurement, Government Contract Administration, Non-disclosure Agreements, Legal Contract Review","[('Contract Management, Contract Negotiation, Government Contracting, FAR, Contractual Agreements, Contracts Administrators, Procurement, Government Contract Administration, Non-disclosure Agreements, Legal Contract Review', 'SKILL')]","[('Contract Administrator', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Contract Administrator', 'to_type': 'SKILL', 'to_id': 'Contract Management, Contract Negotiation, Government Contracting, FAR, Contractual Agreements, Contracts Administrators, Procurement, Government Contract Administration, Non-disclosure Agreements, Legal Contract Review', 'type': 'REQUIRES'}]"
Contract Manager,"Contract Management, Contract Negotiation, Government Contracting, Contractual Agreements, Legal Contract Review, FAR, Procurement, Negotiation, Project Management, Procurement Contracts","[('Contract Management, Contract Negotiation, Government Contracting, Contractual Agreements, Legal Contract Review, FAR, Procurement, Negotiation, Project Management, Procurement Contracts', 'SKILL')]","[('Contract Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Contract Manager', 'to_type': 'SKILL', 'to_id': 'Contract Management, Contract Negotiation, Government Contracting, Contractual Agreements, Legal Contract Review, FAR, Procurement, Negotiation, Project Management, Procurement Contracts', 'type': 'REQUIRES'}]"
